_id,timestamp,message.hostname,message.pose.H[0][0],message.pose.H[0][1],message.pose.H[0][2],message.pose.H[0][3],message.pose.H[1][0],message.pose.H[1][1],message.pose.H[1][2],message.pose.H[1][3],message.pose.H[2][0],message.pose.H[2][1],message.pose.H[2][2],message.pose.H[2][3],message.pose.H[3][0],message.pose.H[3][1],message.pose.H[3][2],message.pose.H[3][3],message.pose.R[0][0],message.pose.R[0][1],message.pose.R[0][2],message.pose.R[1][0],message.pose.R[1][1],message.pose.R[1][2],message.pose.R[2][0],message.pose.R[2][1],message.pose.R[2][2],message.pose.attitude[0],message.pose.attitude[1],message.pose.attitude[2],message.pose.attitude_along_z,message.pose.attitude_deg[0],message.pose.attitude_deg[1],message.pose.attitude_deg[2],message.pose.position[0],message.pose.position[1],message.pose.position[2],message.timecode,message.timestamp
694aa531d34dcd8862091987,2025-12-23T14:20:33.093Z,raspberrypi,0.9999997584303905,0.0005617419847999316,-0.000409371595026191,-0.0002778043290664889,-0.0005616920176333671,0.9999998347891296,0.0001221629671151859,-0.001667463455910012,0.000409440151461105,-0.00012193299684733966,0.9999999087455491,-0.00048782404881331167,0,0,0,1,0.9999997584303905,0.0005617419847999316,-0.000409371595026191,-0.0005616920176333671,0.9999998347891296,0.0001221629671151859,0.000409440151461105,-0.00012193299684733966,0.9999999087455491,3.1414704906121376,-3.141183281983333,3.1410309115283797,-0.0005616920942502013,179.9930005769676,-179.97654473469737,179.96781455070604,-0.0002778043290664889,-0.001667463455910012,-0.00048782404881331167,59412.936,2025-12-17T15:30:12.938Z
694aa531d34dcd886209198f,2025-12-23T14:20:33.492Z,raspberrypi,0.999999745317406,0.0005733891586337589,-0.00042495881571520694,-0.00028728089870364015,-0.0005732598500878987,0.9999997893738367,0.00030434425552209205,-0.0015758947613662144,0.0004251332339042224,-0.0003041005661841526,0.9999998633922803,-0.0004294439421903568,0,0,0,1,0.999999745317406,0.0005733891586337589,-0.00042495881571520694,-0.0005732598500878987,0.9999997893738367,0.00030434425552209205,0.0004251332339042224,-0.0003041005661841526,0.9999998633922803,3.141288309302092,-3.1411676947612874,3.1410192643479657,-0.000573259933291012,179.9825623567958,-179.9756516526598,179.96714721642508,-0.00028728089870364015,-0.0015758947613662144,-0.0004294439421903568,59412.968,2025-12-17T15:30:12.977Z
694aa531d34dcd8862091998,2025-12-23T14:20:33.494Z,raspberrypi,0.9999996309696904,0.000639024395334099,-0.0005742023203746967,-0.00030789920586701824,-0.0006388780031926487,0.999999763380442,0.0002550959759453139,-0.0015054642641878502,0.0005743651970589624,-0.0002547290365753601,0.9999998026088498,-0.0003682536714835968,0,0,0,1,0.9999996309696904,0.000639024395334099,-0.0005742023203746967,-0.0006388780031926487,0.999999763380442,0.0002550959759453139,0.0005743651970589624,-0.0002547290365753601,0.9999998026088498,3.1413375575690274,-3.141018451237865,3.140953629045622,-0.0006388781520354394,179.98538407463954,-179.96710062864804,179.9633865906137,-0.00030789920586701824,-0.0015054642641878502,-0.0003682536714835968,59413.01,2025-12-17T15:30:13.020Z
694aa531d34dcd886209199f,2025-12-23T14:20:33.496Z,raspberrypi,0.9999996730779871,0.0005161026144279301,-0.0006224805298571048,-0.0002816464442572941,-0.0005158716727135672,0.9999997980784207,0.00037110582705901366,-0.0015392972924639925,0.0006226719328523997,-0.0003707845856643337,0.999999737399193,-0.00033190337187523957,0,0,0,1,0.9999996730779871,0.0005161026144279301,-0.0006224805298571048,-0.0005158716727135672,0.9999997980784207,0.00037110582705901366,0.0006226719328523997,-0.0003707845856643337,0.999999737399193,3.1412215476823175,-3.140970173019736,3.141076550852463,-0.0005158717956015179,179.9787371977493,-179.96433449050684,179.97042949135584,-0.0002816464442572941,-0.0015392972924639925,-0.00033190337187523957,59413.052,2025-12-17T15:30:13.059Z
694aa531d34dcd88620919ab,2025-12-23T14:20:33.499Z,raspberrypi,0.9999997089483952,0.0005114560627572208,-0.0005661411668489676,-0.0002830057201809455,-0.000511302408743173,0.999999832424087,0.0002715173012223484,-0.0014071936248017947,0.0005662799411471183,-0.0002712277528546846,0.9999998028812477,-0.0003593873994864132,0,0,0,1,0.9999997089483952,0.0005114560627572208,-0.0005661411668489676,-0.000511302408743173,0.999999832424087,0.0002715173012223484,0.0005662799411471183,-0.0002712277528546846,0.9999998028812477,3.141321136241722,-3.1410265123927013,3.1410811974227726,-0.0005113025130019487,179.98444320189094,-179.96756249879817,179.9706957202238,-0.0002830057201809455,-0.0014071936248017947,-0.0003593873994864132,59413.094,2025-12-17T15:30:13.102Z
694aa531d34dcd88620919b1,2025-12-23T14:20:33.501Z,raspberrypi,0.999999761248956,0.00044201482296453095,-0.0005311543349362319,-0.00019874317037071876,-0.00044190231888446076,0.9999998799084036,0.00021190922384970446,-0.0013643522907973993,0.0005312479381669891,-0.00021167445492396955,0.9999998364847634,-0.0004837117602578947,0,0,0,1,0.999999761248956,0.00044201482296453095,-0.0005311543349362319,-0.00044190231888446076,0.9999998799084036,0.00021190922384970446,0.0005312479381669891,-0.00021167445492396955,0.9999998364847634,3.141380744334465,-3.1410614992298815,3.141150638690083,-0.00044190239562455854,179.98785849402995,-179.9695670969071,179.97467441176474,-0.00019874317037071876,-0.0013643522907973993,-0.0004837117602578947,59413.136,2025-12-17T15:30:13.139Z
694aa531d34dcd88620919ba,2025-12-23T14:20:33.502Z,raspberrypi,0.9999997784935325,0.0003977191702865732,-0.0005336968687511672,-0.00017081592078344032,-0.0003976437974901623,0.9999999109531245,0.0001413264082620154,-0.0013707511890146407,0.0005337530294489814,-0.0001411141557077876,0.9999998475972377,-0.0004957715912922679,0,0,0,1,0.9999997784935325,0.0003977191702865732,-0.0005336968687511672,-0.0003976437974901623,0.9999999109531245,0.0001413264082620154,0.0005337530294489814,-0.0001411141557077876,0.9999998475972377,3.1414513271609334,-3.1410589566957063,3.1411949343523795,-0.00039764386461228545,179.9919025920927,-179.9694214204296,179.97721236626504,-0.00017081592078344032,-0.0013707511890146407,-0.0004957715912922679,59413.178,2025-12-17T15:30:13.179Z
694aa531d34dcd88620919c2,2025-12-23T14:20:33.504Z,raspberrypi,0.9999996943544792,0.0004670758284486597,-0.0006270016893695279,-0.0001808032922287206,-0.00046702519904250425,0.9999998876719336,0.0000808924208472009,-0.001459114272305384,0.0006270394018340763,-0.00008059957053405604,0.9999998001626289,-0.0005099257180676789,0,0,0,1,0.9999996943544792,0.0004670758284486597,-0.0006270016893695279,-0.00046702519904250425,0.9999998876719336,0.0000808924208472009,0.0006270394018340763,-0.00008059957053405604,0.9999998001626289,3.141511761152957,-3.140965651859341,3.141125577652551,-0.0004670253078319978,179.99536520477474,-179.9640754470977,179.97323852008392,-0.0001808032922287206,-0.001459114272305384,-0.0005099257180676789,59413.21,2025-12-17T15:30:13.216Z
694aa531d34dcd88620919cc,2025-12-23T14:20:33.505Z,raspberrypi,0.9999997647212538,0.0003264080470489536,-0.0006033367421001444,-0.00011105296815094867,-0.00032636366812922104,0.9999999440310094,0.00007365279516141648,-0.0015513646308137896,0.0006033607491969953,-0.00007345587064028715,0.9999998152800037,-0.0005266847413787714,0,0,0,1,0.9999997647212538,0.0003264080470489536,-0.0006033367421001444,-0.00032636366812922104,0.9999999440310094,0.00007365279516141648,0.0006033607491969953,-0.00007345587064028715,0.9999998152800037,3.1415190007811598,-3.140989316811089,3.1412662454775395,-0.0003263637333283153,179.995780004916,-179.96543134895524,179.98129819276903,-0.00011105296815094867,-0.0015513646308137896,-0.0005266847413787714,59413.252,2025-12-17T15:30:13.257Z
694aa531d34dcd88620919d5,2025-12-23T14:20:33.506Z,raspberrypi,0.999999771582533,0.0003924111749425637,-0.0005503165917002681,-0.00017982460389603938,-0.0003923928013939525,0.9999999224529907,0.00003349480611487363,-0.0016156461839229586,0.0005503296927610213,-0.0000332788581951192,0.999999848014862,-0.0005176681899827079,0,0,0,1,0.999999771582533,0.0003924111749425637,-0.0005503165917002681,-0.0003923928013939525,0.9999999224529907,0.00003349480611487363,0.0005503296927610213,-0.0000332788581951192,0.999999848014862,3.1415591587786,-3.1410423369703158,3.1412002423453593,-0.00039239287088414814,179.99808088868303,-179.96846918030806,179.97751649186048,-0.00017982460389603938,-0.0016156461839229586,-0.0005176681899827079,59413.294,2025-12-17T15:30:13.299Z
