_id,timestamp,message.currents.left,message.currents.right,message.encoders.left,message.encoders.right,message.hostname,message.timecode,message.timestamp
694a9de682c127c4a9099a62,2025-12-23T13:49:26.473Z,0,0,-5129,7169,raspberrypi,57546.726,2025-12-17T14:59:06.727Z
694a9de682c127c4a9099a64,2025-12-23T13:49:26.842Z,0,0,-5129,7169,raspberrypi,57546.726,2025-12-17T14:59:06.735Z
694a9de682c127c4a9099a65,2025-12-23T13:49:26.842Z,0,0,-5129,7169,raspberrypi,57546.736,2025-12-17T14:59:06.743Z
694a9de782c127c4a9099a68,2025-12-23T13:49:27.181Z,0,0,-5129,7169,raspberrypi,57546.747,2025-12-17T14:59:06.751Z
694a9de782c127c4a9099a6a,2025-12-23T13:49:27.181Z,0,0,-5129,7169,raspberrypi,57546.757,2025-12-17T14:59:06.759Z
694a9de782c127c4a9099a6b,2025-12-23T13:49:27.182Z,0,0,-5129,7169,raspberrypi,57546.757,2025-12-17T14:59:06.767Z
694a9de782c127c4a9099a6d,2025-12-23T13:49:27.182Z,0,0,-5129,7169,raspberrypi,57546.768,2025-12-17T14:59:06.776Z
694a9de782c127c4a9099a6f,2025-12-23T13:49:27.183Z,0,0,-5129,7169,raspberrypi,57546.778,2025-12-17T14:59:06.784Z
694a9de782c127c4a9099a71,2025-12-23T13:49:27.183Z,0,0,-5129,7169,raspberrypi,57546.789,2025-12-17T14:59:06.792Z
694a9de782c127c4a9099a73,2025-12-23T13:49:27.183Z,0,0,-5129,7169,raspberrypi,57546.8,2025-12-17T14:59:06.800Z
694a9de782c127c4a9099a74,2025-12-23T13:49:27.183Z,0,0,-5129,7169,raspberrypi,57546.8,2025-12-17T14:59:06.808Z
694a9de782c127c4a9099a76,2025-12-23T13:49:27.184Z,0,0,-5129,7169,raspberrypi,57546.81,2025-12-17T14:59:06.816Z
694a9de782c127c4a9099a79,2025-12-23T13:49:27.184Z,0,0,-5129,7169,raspberrypi,57546.821,2025-12-17T14:59:06.824Z
694a9de782c127c4a9099a7a,2025-12-23T13:49:27.185Z,0,0,-5129,7169,raspberrypi,57546.831,2025-12-17T14:59:06.832Z
694a9de782c127c4a9099a7c,2025-12-23T13:49:27.185Z,0,0,-5129,7169,raspberrypi,57546.831,2025-12-17T14:59:06.841Z
694a9de782c127c4a9099a7d,2025-12-23T13:49:27.185Z,0,0,-5129,7169,raspberrypi,57546.842,2025-12-17T14:59:06.849Z
694a9de782c127c4a9099a7f,2025-12-23T13:49:27.185Z,0,0,-5129,7169,raspberrypi,57546.852,2025-12-17T14:59:06.857Z
694a9de782c127c4a9099a80,2025-12-23T13:49:27.185Z,0,0,-5129,7169,raspberrypi,57546.863,2025-12-17T14:59:06.865Z
694a9de782c127c4a9099a82,2025-12-23T13:49:27.186Z,0,0,-5129,7169,raspberrypi,57546.863,2025-12-17T14:59:06.873Z
694a9de782c127c4a9099a85,2025-12-23T13:49:27.186Z,0,0,-5129,7169,raspberrypi,57546.873,2025-12-17T14:59:06.881Z
