_id,timestamp,message.hostname,message.pose.H[0][0],message.pose.H[0][1],message.pose.H[0][2],message.pose.H[0][3],message.pose.H[1][0],message.pose.H[1][1],message.pose.H[1][2],message.pose.H[1][3],message.pose.H[2][0],message.pose.H[2][1],message.pose.H[2][2],message.pose.H[2][3],message.pose.H[3][0],message.pose.H[3][1],message.pose.H[3][2],message.pose.H[3][3],message.pose.R[0][0],message.pose.R[0][1],message.pose.R[0][2],message.pose.R[1][0],message.pose.R[1][1],message.pose.R[1][2],message.pose.R[2][0],message.pose.R[2][1],message.pose.R[2][2],message.pose.attitude[0],message.pose.attitude[1],message.pose.attitude[2],message.pose.attitude_along_z,message.pose.attitude_deg[0],message.pose.attitude_deg[1],message.pose.attitude_deg[2],message.pose.position[0],message.pose.position[1],message.pose.position[2],message.timecode,message.timestamp
694aa531d34dcd886209198e,2025-12-23T14:20:33.268Z,raspberrypi,0.9998743137833735,-0.015854230862072067,0,0.0007693250947915509,0.0158542308620721,0.9998743137833735,0,-0.012428044794330113,0,0,1,0,0,0,0,1,0.9998743137833735,-0.015854230862072067,0,0.0158542308620721,0.9998743137833735,0,0,0,1,0,0,0.015854895114898716,0.015854895114898716,0,0,0.9084185747062828,0.0007693250947915509,-0.012428044794330113,0,59412.968,2025-12-17T15:30:12.977Z
694aa531d34dcd88620919a0,2025-12-23T14:20:33.496Z,raspberrypi,0.9998743137833735,-0.015854230862072067,0,0.001435632702128098,0.0158542308620721,0.9998743137833735,0,-0.011855581439085478,0,0,1,0,0,0,0,1,0.9998743137833735,-0.015854230862072067,0,0.0158542308620721,0.9998743137833735,0,0,0,1,0,0,0.015854895114898716,0.015854895114898716,0,0,0.9084185747062828,0.001435632702128098,-0.011855581439085478,0,59413.052,2025-12-17T15:30:13.059Z
694aa531d34dcd88620919a8,2025-12-23T14:20:33.498Z,raspberrypi,1,-3.600508229477026e-17,0,0.0012387645950784343,4.684494369281657e-17,1,0,-0.00009392830494579462,0,0,1,0,0,0,0,1,1,-3.600508229477026e-17,0,4.684494369281657e-17,1,0,0,0,1,0,0,4.684494369281657e-17,4.684494369281657e-17,0,0,2.6840175651263746e-15,0.0012387645950784343,-0.00009392830494579462,0,59413.094,2025-12-17T15:30:13.099Z
694aa531d34dcd88620919b2,2025-12-23T14:20:33.501Z,raspberrypi,0.9998743137833735,-0.015854230862072067,0,0.0007693250947915509,0.0158542308620721,0.9998743137833735,0,-0.012428044794330113,0,0,1,0,0,0,0,1,0.9998743137833735,-0.015854230862072067,0,0.0158542308620721,0.9998743137833735,0,0,0,1,0,0,0.015854895114898716,0.015854895114898716,0,0,0.9084185747062828,0.0007693250947915509,-0.012428044794330113,0,59413.136,2025-12-17T15:30:13.139Z
694aa531d34dcd88620919c3,2025-12-23T14:20:33.504Z,raspberrypi,1,-3.600508229477026e-17,0,-2.220446049250313e-16,4.684494369281657e-17,1,0,-3.1473959924202354e-17,0,0,1,0,0,0,0,1,1,-3.600508229477026e-17,0,4.684494369281657e-17,1,0,0,0,1,0,0,4.684494369281657e-17,4.684494369281657e-17,0,0,2.6840175651263746e-15,-2.220446049250313e-16,-3.1473959924202354e-17,0,59413.21,2025-12-17T15:30:13.218Z
694aa531d34dcd88620919cb,2025-12-23T14:20:33.505Z,raspberrypi,1,-3.600508229477026e-17,0,0.0006662623971578352,4.684494369281657e-17,1,0,0.0005724245125689716,0,0,1,0,0,0,0,1,1,-3.600508229477026e-17,0,4.684494369281657e-17,1,0,0,0,1,0,0,4.684494369281657e-17,4.684494369281657e-17,0,0,2.6840175651263746e-15,0.0006662623971578352,0.0005724245125689716,0,59413.252,2025-12-17T15:30:13.257Z
694aa531d34dcd88620919d4,2025-12-23T14:20:33.506Z,raspberrypi,1,-3.600508229477026e-17,0,0.0006662623971578352,4.684494369281657e-17,1,0,0.0005724245125689716,0,0,1,0,0,0,0,1,1,-3.600508229477026e-17,0,4.684494369281657e-17,1,0,0,0,1,0,0,4.684494369281657e-17,4.684494369281657e-17,0,0,2.6840175651263746e-15,0.0006662623971578352,0.0005724245125689716,0,59413.294,2025-12-17T15:30:13.299Z
694aa531d34dcd88620919ee,2025-12-23T14:20:33.509Z,raspberrypi,1,-3.600508229477026e-17,0,-2.220446049250313e-16,4.684494369281657e-17,1,0,-3.1473959924202354e-17,0,0,1,0,0,0,0,1,1,-3.600508229477026e-17,0,4.684494369281657e-17,1,0,0,0,1,0,0,4.684494369281657e-17,4.684494369281657e-17,0,0,2.6840175651263746e-15,-2.220446049250313e-16,-3.1473959924202354e-17,0,59413.41,2025-12-17T15:30:13.420Z
694aa531d34dcd88620919f6,2025-12-23T14:20:33.511Z,raspberrypi,1,-3.600508229477026e-17,0,-2.220446049250313e-16,4.684494369281657e-17,1,0,-3.1473959924202354e-17,0,0,1,0,0,0,0,1,1,-3.600508229477026e-17,0,4.684494369281657e-17,1,0,0,0,1,0,0,4.684494369281657e-17,4.684494369281657e-17,0,0,2.6840175651263746e-15,-2.220446049250313e-16,-3.1473959924202354e-17,0,59413.452,2025-12-17T15:30:13.461Z
694aa531d34dcd88620919ff,2025-12-23T14:20:33.512Z,raspberrypi,1,-3.600508229477026e-17,0,-2.220446049250313e-16,4.684494369281657e-17,1,0,-3.1473959924202354e-17,0,0,1,0,0,0,0,1,1,-3.600508229477026e-17,0,4.684494369281657e-17,1,0,0,0,1,0,0,4.684494369281657e-17,4.684494369281657e-17,0,0,2.6840175651263746e-15,-2.220446049250313e-16,-3.1473959924202354e-17,0,59413.494,2025-12-17T15:30:13.500Z
